Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	6990114	0.859016	21.175532
chr22	6990280	0.789157	21.175663
chr22	6990606	0.757669	21.175910
chr22	6990995	0.748072	21.176201
chr22	6991973	0.734151	21.176919
chr22	6992249	2.456522	21.177597
chr22	6992271	2.500000	21.177652
chr22	6992327	2.535714	21.177794
chr22	6992509	2.631868	21.178273
chr22	6992683	2.879310	21.178774
chr22	6993118	3.041379	21.180097
chr22	6993187	3.985507	21.180372
chr22	6993237	4.580000	21.180601
chr22	6993401	5.158537	21.181447
chr22	6994390	16.565217	21.197830
chr22	6994481	16.560440	21.199337
chr22	6994504	21.000000	21.199820
chr22	6994914	25.163415	21.210137
chr22	6995358	27.360360	21.222285
chr22	6995512	27.363636	21.226499
chr22	6995739	27.110132	21.232653
chr22	6996079	14.279412	21.237508
chr22	6996232	14.281046	21.239693
chr22	6996274	14.285714	21.240293
chr22	6996333	14.474576	21.241147
chr22	6996404	18.549296	21.242464
chr22	6997818	22.280764	21.273969
chr22	6998429	22.292962	21.287590
chr22	6999054	22.276800	21.301513
chr22	6999079	12.760000	21.301832
chr22	6999183	11.144231	21.302991
chr22	6999315	11.136364	21.304461
chr22	6999368	10.584906	21.305022
chr22	6999377	10.555556	21.305117
chr22	6999628	10.306773	21.307704
chr22	6999694	10.272727	21.308382
chr22	6999963	10.052045	21.311086
chr22	7000480	3.789168	21.313045
chr22	7001159	1.863034	21.314310
chr22	7001273	1.780702	21.314513
chr22	7001311	1.736842	21.314579
chr22	7002082	1.736706	21.315918
chr22	7002596	1.743191	21.316814
chr22	7002680	1.785714	21.316964
chr22	7003034	1.838983	21.317615
chr22	7003718	1.950292	21.318949
chr22	7004196	1.966527	21.319889
chr22	7004307	1.963964	21.320107
chr22	7006013	2.688159	21.324693
chr22	7006871	2.687646	21.326999
chr22	7006911	2.725000	21.327108
chr22	7008220	2.715814	21.330663
chr22	7008901	2.643172	21.332463
chr22	7011413	2.606688	21.339011
chr22	7017322	13.112540	21.416493
chr22	7017599	1.732852	21.416973
chr22	7019181	0.943110	21.418465
chr22	7019328	0.931973	21.418602
chr22	7022245	0.968804	21.421428
chr22	7022495	1.180000	21.421723
chr22	7022916	1.831354	21.422494
chr22	7023139	1.887892	21.422915
chr22	7023371	1.982759	21.423375
chr22	7023548	2.101695	21.423747
chr22	7023565	2.058824	21.423782
chr22	7023705	2.078571	21.424073
chr22	7023733	1.785714	21.424123
chr22	7023748	1.866667	21.424151
chr22	7024345	2.108878	21.425410
chr22	7024998	0.802450	21.425934
chr22	7025339	0.780059	21.426200
chr22	7025432	0.774194	21.426272
chr22	7025506	0.770270	21.426329
chr22	7026187	0.769457	21.426853
chr22	7026251	0.765625	21.426902
chr22	7026434	0.770492	21.427043
chr22	7027438	0.767928	21.427814
chr22	7027490	0.788462	21.427855
chr22	7027977	0.782341	21.428236
chr22	7028162	0.778378	21.428380
chr22	7028454	0.866438	21.428633
chr22	7028484	0.866667	21.428659
chr22	7028657	1.953757	21.428997
chr22	7028882	1.955556	21.429437
chr22	7029115	0.961373	21.429661
chr22	7029206	0.901099	21.429743
chr22	7029310	0.884615	21.429835
chr22	7029726	0.889423	21.430205
chr22	7030273	0.870201	21.430681
chr22	7030750	1.379455	21.431339
chr22	7030978	0.894737	21.431543
chr22	7031103	0.752000	21.431637
chr22	7031211	0.694444	21.431712
chr22	7031314	0.689320	21.431783
chr22	7031781	0.670236	21.432096
chr22	7032221	0.668182	21.432390
chr22	7032417	0.668367	21.432521
chr22	7032750	0.672673	21.432745
chr22	7032780	0.700000	21.432766
chr22	7033037	0.712062	21.432949
chr22	7034271	0.784441	21.433917
chr22	7034354	0.819277	21.433985
chr22	7034464	0.927273	21.434087
chr22	7034508	1.136364	21.434137
chr22	7034932	1.179245	21.434637
chr22	7034946	7.428571	21.434741
chr22	7035096	13.653333	21.436789
chr22	7035157	24.147541	21.438262
chr22	7035915	24.250660	21.456644
chr22	7036249	27.329341	21.465772
chr22	7036683	27.327189	21.477632
chr22	7036963	35.785714	21.487652
chr22	7037428	43.494624	21.507877
chr22	7037639	43.492891	21.517054
chr22	7037866	43.493392	21.526927
chr22	7038139	43.494505	21.538801
chr22	7038263	43.491935	21.544194
chr22	7038362	43.494949	21.548500
chr22	7038462	43.470000	21.552847
chr22	7038601	21.611511	21.555851
chr22	7039943	21.614754	21.584858
chr22	7040277	13.988024	21.589530
chr22	7040983	12.764873	21.598542
chr22	7041986	12.764706	21.611345
chr22	7042402	12.757212	21.616652
chr22	7042494	12.739130	21.617824
chr22	7042911	12.685851	21.623114
chr22	7043060	11.295302	21.624797
chr22	7043121	11.098361	21.625474
chr22	7043335	10.803738	21.627786
chr22	7043455	1.758333	21.627997
chr22	7044369	1.284464	21.629171
chr22	7044609	0.895833	21.629386
chr22	7044693	0.880952	21.629460
chr22	7044887	0.860825	21.629627
chr22	7045121	0.829060	21.629821
chr22	7045883	0.527559	21.630223
chr22	7046028	0.531034	21.630300
chr22	7046445	0.529976	21.630521
chr22	7047499	0.529412	21.631079
chr22	7047521	0.545455	21.631091
chr22	7047721	0.530000	21.631197
chr22	7047838	0.521368	21.631258
chr22	7048277	0.530752	21.631491
chr22	7048433	0.532051	21.631574
chr22	7048764	0.528701	21.631749
chr22	7048821	0.526316	21.631779
chr22	7048893	0.527778	21.631817
chr22	7048976	0.530120	21.631861
chr22	7049282	0.532680	21.632024
chr22	7053124	0.530453	21.634062
chr22	7054431	0.543994	21.634773
chr22	7055067	0.536164	21.635114
chr22	7056125	0.538752	21.635684
chr22	7056697	0.538462	21.635992
chr22	7057121	0.537736	21.636220
chr22	7059760	0.538840	21.637642
chr22	7059852	0.532609	21.637691
chr22	7059882	0.566667	21.637708
chr22	7060183	0.631229	21.637898
chr22	7061227	0.887931	21.638825
chr22	7061329	1.813725	21.639010
chr22	7062063	2.863760	21.641112
chr22	7062457	2.870558	21.642243
chr22	7062729	2.330882	21.642877
chr22	7063196	2.025696	21.643823
chr22	7063532	2.014881	21.644500
chr22	7063608	2.039474	21.644655
chr22	7063676	2.235294	21.644807
chr22	7064691	2.416749	21.647260
chr22	7064945	1.555118	21.647655
chr22	7065323	1.473545	21.648212
chr22	7065755	1.182870	21.648723
chr22	7065794	1.179487	21.648769
chr22	7066575	1.163892	21.649678
chr22	7066651	1.131579	21.649764
chr22	7066903	1.119048	21.650046
chr22	7067098	1.112821	21.650263
chr22	7067652	1.104693	21.650875
chr22	7067840	1.781915	21.651210
chr22	7068462	1.274920	21.652003
chr22	7068603	0.638298	21.652093
chr22	7068724	0.512397	21.652155
chr22	7069745	0.498531	21.652664
chr22	7070521	0.498711	21.653051
chr22	7070642	0.495868	21.653111
chr22	7071268	0.500000	21.653424
chr22	7071292	0.500000	21.653436
chr22	7071948	0.498476	21.653763
chr22	7072833	0.497175	21.654203
chr22	7072896	1.238095	21.654281
chr22	7074415	2.440421	21.657988
chr22	7074515	2.430000	21.658231
chr22	7075020	0.956436	21.658714
chr22	7075130	0.681818	21.658789
chr22	7075302	0.598837	21.658892
chr22	7076464	0.583477	21.659570
chr22	7076820	0.744382	21.659835
chr22	7076836	0.875000	21.659849
chr22	7077813	1.104401	21.660928
chr22	7079473	1.271084	21.663038
chr22	7080135	1.270393	21.663879
chr22	7080664	1.274102	21.664553
chr22	7081532	1.274194	21.665659
chr22	7081724	1.270833	21.665903
chr22	7082274	1.280000	21.666607
chr22	7082313	1.282051	21.666657
chr22	7082526	1.394366	21.666954
chr22	7082623	2.752577	21.667221
chr22	7082767	4.902778	21.667927
chr22	7082908	9.106383	21.669211
chr22	7083020	13.776786	21.670754
chr22	7083747	14.467675	21.681272
chr22	7084706	14.468196	21.695147
chr22	7084941	14.468085	21.698547
chr22	7085273	15.984940	21.703854
chr22	7086054	16.046095	21.716386
chr22	7086225	16.046784	21.719130
chr22	7086310	16.047059	21.720494
chr22	7087190	16.045455	21.734614
chr22	7087684	16.046559	21.742541
chr22	7089087	16.046329	21.765054
chr22	7089340	16.047431	21.769114
chr22	7089885	16.047706	21.777860
chr22	7090485	16.048333	21.787489
chr22	7090572	16.045977	21.788885
chr22	7094612	16.049010	21.853723
chr22	7094771	6.553459	21.854765
chr22	7096977	5.055757	21.865918
chr22	7102036	1.021348	21.871085
chr22	7102427	0.989770	21.871472
chr22	7102706	2.408602	21.872144
chr22	7104712	3.331007	21.878826
chr22	7105838	3.480462	21.882745
chr22	7105848	3.800000	21.882783
chr22	7105988	3.992857	21.883342
chr22	7106145	4.222930	21.884005
chr22	7106713	5.052817	21.886875
chr22	7106910	8.162437	21.888483
chr22	7109561	8.818936	21.911862
chr22	7109571	9.000000	21.911952
chr22	7109600	9.206897	21.912219
chr22	7109652	9.461538	21.912711
chr22	7110204	9.701087	21.918066
chr22	7111033	9.702051	21.926109
chr22	7111161	5.507813	21.926814
chr22	7111510	3.610315	21.928074
chr22	7111648	3.594203	21.928570
chr22	7111779	2.343511	21.928877
chr22	7111872	0.967742	21.928967
chr22	7112142	0.829630	21.929191
chr22	7112478	0.779762	21.929453
chr22	7112487	0.666667	21.929459
chr22	7113139	0.595092	21.929847
chr22	7113486	0.585014	21.930050
chr22	7114212	0.578512	21.930470
chr22	7118955	0.573898	21.933192
chr22	7120226	0.573564	21.933921
chr22	7121227	0.572428	21.934494
chr22	7122324	0.572470	21.935122
chr22	7127580	0.572679	21.938132
chr22	7127703	0.569106	21.938202
chr22	7127725	0.590909	21.938215
chr22	7127805	0.600000	21.938263
chr22	7128068	0.615970	21.938425
chr22	7130201	1.033286	21.940629
chr22	7131234	7.003872	21.947864
chr22	7132355	48.034790	22.001711
chr22	7133150	48.033962	22.039898
chr22	7133686	48.035448	22.065645
chr22	7134967	7.687744	22.075493
chr22	7135205	7.684874	22.077322
chr22	7135226	7.761905	22.077485
chr22	7135298	7.722222	22.078041
chr22	7135763	1.681720	22.078823
chr22	7136174	1.596107	22.079479
chr22	7136354	1.594444	22.079766
chr22	7137068	1.595238	22.080905
chr22	7140907	1.604585	22.087065
chr22	7143714	1.858924	22.092283
chr22	7143842	4.000000	22.092795
chr22	7146207	4.341649	22.103063
chr22	7146454	4.275304	22.104119
chr22	7146487	3.878788	22.104247
chr22	7147079	3.653716	22.106410
chr22	7147347	3.686567	22.107398
chr22	7147388	3.682927	22.107549
chr22	7148018	3.682540	22.109869
chr22	7148728	1.867606	22.111195
chr22	7151491	1.753891	22.116041
chr22	7151858	1.752044	22.116684
chr22	7153119	1.753370	22.118895
chr22	7153795	1.752959	22.120080
chr22	7153846	1.745098	22.120169
chr22	7154667	1.750305	22.121606
chr22	7155984	1.733485	22.123889
chr22	7158898	1.733699	22.128941
chr22	7164754	0.916154	22.134306
chr22	7164774	0.950000	22.134325
chr22	7164921	0.931973	22.134462
chr22	7165406	0.946392	22.134921
chr22	7166681	0.946667	22.136128
chr22	7166833	1.289474	22.136324
chr22	7167065	0.879310	22.136528
chr22	7167130	1.015385	22.136594
chr22	7167207	1.181818	22.136685
chr22	7167592	1.311688	22.137190
chr22	7167655	1.301587	22.137272
chr22	7167723	1.323529	22.137362
chr22	7167772	1.306122	22.137426
chr22	7167871	1.313131	22.137556
chr22	7167872	2.000000	22.137558
chr22	7168173	1.302326	22.137950
chr22	7168243	1.300000	22.138041
chr22	7168298	1.290909	22.138112
chr22	7168722	1.292453	22.138660
chr22	7168789	1.283582	22.138746
chr22	7168991	1.301980	22.139009
chr22	7169063	1.291667	22.139102
chr22	7169078	1.333333	22.139122
chr22	7169241	1.447853	22.139358
chr22	7169248	1.428571	22.139368
chr22	7169252	1.500000	22.139374
chr22	7169275	1.478261	22.139408
chr22	7169461	1.559140	22.139698
chr22	7169723	2.000000	22.140222
chr22	7169792	1.202899	22.140305
chr22	7169896	0.884615	22.140397
chr22	7170395	0.805611	22.140799
chr22	7170578	0.803279	22.140946
chr22	7171101	2.307839	22.142153
chr22	7171561	2.315217	22.143218
chr22	7172388	70.841596	22.201804
chr22	7172492	70.846154	22.209172
chr22	7172524	70.843750	22.211439
chr22	7172750	70.840708	22.227449
chr22	7172800	70.840000	22.230991
chr22	7173090	70.841379	22.251535
chr22	7173328	70.840336	22.268395
chr22	7173386	70.844828	22.272504
chr22	7173388	71.000000	22.272646
chr22	7173515	70.834646	22.281642
chr22	7173592	70.493506	22.287070
chr22	7174228	68.712264	22.330771
chr22	7174604	10.188830	22.334602
chr22	7174661	7.982456	22.335057
chr22	7175213	5.105072	22.337875
chr22	7175421	5.019231	22.338919
chr22	7176547	4.406750	22.343881
chr22	7176761	3.873832	22.344710
chr22	7176780	3.473684	22.344776
chr22	7177383	3.126036	22.346661
chr22	7177489	3.113208	22.346991
chr22	7179293	3.111973	22.352605
chr22	7184191	3.112087	22.367848
chr22	7184419	3.131579	22.368562
chr22	7188754	3.120415	22.382089
chr22	7190430	7.513723	22.394682
chr22	7191091	7.512859	22.399648
chr22	7191943	7.512911	22.406049
chr22	7192317	7.513369	22.408859
chr22	7192456	2.827338	22.409252
chr22	7192815	2.821727	22.410265
chr22	7192834	2.789474	22.410318
chr22	7192874	2.825000	22.410431
chr22	7193023	2.805369	22.410849
chr22	7193352	2.811550	22.411774
chr22	7193727	2.808000	22.412827
chr22	7193767	2.775000	22.412938
chr22	7193970	2.714286	22.413489
chr22	7196437	2.620997	22.419955
chr22	7196906	2.648188	22.421197
chr22	7196934	2.642857	22.421271
chr22	7198083	2.657093	22.424324
chr22	7198181	2.867347	22.424605
chr22	7199531	3.144444	22.428850
chr22	7200472	3.304995	22.431960
chr22	7200741	3.382900	22.432870
chr22	7202693	3.494877	22.439692
chr22	7202739	3.782609	22.439866
chr22	7204316	4.081167	22.446302
chr22	7204528	4.292453	22.447212
chr22	7204958	4.453488	22.449127
chr22	7205419	5.017354	22.451440
chr22	7206241	5.156934	22.455679
chr22	7206395	8.701299	22.457019
chr22	7206637	15.417355	22.460750
chr22	7206704	23.432836	22.462320
chr22	7207967	29.646081	22.499763
chr22	7209477	11.780132	22.517551
chr22	7209478	4.000000	22.517555
chr22	7211755	3.851120	22.526324
chr22	7213952	3.862540	22.534810
chr22	7215099	3.761116	22.539124
chr22	7215275	2.005682	22.539477
chr22	7217405	0.168075	22.539835
chr22	7221729	0.141536	22.540447
chr22	7222455	0.141873	22.540550
chr22	7222549	0.138298	22.540563
chr22	7222638	0.146067	22.540576
chr22	7224416	0.144544	22.540833
chr22	7226505	0.303016	22.541466
chr22	7227809	0.862730	22.542591
chr22	7228396	2.076661	22.543810
chr22	7228508	2.080357	22.544043
chr22	7228868	2.083333	22.544793
chr22	7229190	2.288820	22.545530
chr22	7230344	2.286828	22.548169
chr22	7230612	2.287313	22.548782
chr22	7232642	2.286207	22.553423
chr22	7232769	2.685039	22.553764
chr22	7232892	2.699187	22.554096
chr22	7235495	8.094122	22.575165
chr22	7238619	3.879962	22.587286
chr22	7239282	0.368024	22.587530
chr22	7240492	0.119835	22.587675
chr22	7240564	0.111111	22.587683
chr22	7243170	0.114351	22.587981
chr22	7244012	0.118765	22.588081
chr22	7244020	0.125000	22.588082
chr22	7244323	0.108911	22.588115
chr22	7244769	0.109865	22.588164
chr22	7245219	0.111111	22.588214
chr22	7245606	0.108527	22.588256
chr22	7245685	0.113924	22.588265
chr22	7245793	0.101852	22.588276
chr22	7245980	0.112299	22.588297
chr22	7246148	0.113095	22.588316
chr22	7246298	0.126667	22.588335
chr22	7246511	2.474178	22.588862
chr22	7246541	2.766667	22.588945
chr22	7247894	3.058389	22.593083
chr22	7248081	3.000000	22.593644
chr22	7248346	2.958491	22.594428
chr22	7248439	2.946237	22.594702
chr22	7248478	2.923077	22.594816
chr22	7248678	2.925000	22.595401
chr22	7249691	2.907206	22.598346
chr22	7249740	3.367347	22.598511
chr22	7249906	5.174699	22.599370
chr22	7252265	4.467571	22.609909
chr22	7252466	3.711443	22.610655
chr22	7252738	3.709559	22.611664
chr22	7254929	1.175719	22.614240
chr22	7255661	1.342896	22.615223
chr22	7255921	1.457692	22.615602
chr22	7256408	1.525667	22.616345
chr22	7256652	1.729508	22.616767
chr22	7257071	2.019093	22.617613
chr22	7257655	2.251712	22.618928
chr22	7258267	2.405229	22.620400
chr22	7261086	5.439872	22.635735
chr22	7261294	5.576923	22.636895
chr22	7262258	5.616183	22.642309
chr22	7264395	5.623304	22.654326
chr22	7264458	5.476190	22.654671
chr22	7264506	5.312500	22.654926
chr22	7264597	5.274725	22.655406
chr22	7267670	0.780670	22.657805
chr22	7267797	0.763780	22.657902
chr22	7268039	0.756198	22.658085
chr22	7269296	0.754972	22.659034
chr22	7269699	0.811414	22.659361
chr22	7269778	0.962025	22.659437
chr22	7270233	1.142857	22.659957
chr22	7270601	1.157609	22.660383
chr22	7272833	3.482527	22.668156
chr22	7272956	2.390244	22.668450
chr22	7273368	1.718447	22.669158
chr22	7273501	1.548872	22.669364
chr22	7273938	0.997712	22.669800
chr22	7273964	1.000000	22.669826
chr22	7275559	0.361755	22.670403
chr22	7276699	0.444737	22.670910
chr22	7276969	0.462963	22.671035
chr22	7277084	0.521739	22.671095
chr22	7277864	0.623077	22.671581
chr22	7278735	0.781860	22.672262
chr22	7278764	1.241379	22.672298
chr22	7279341	1.722704	22.673292
chr22	7279354	0.846154	22.673303
chr22	7280215	0.818815	22.674008
chr22	7280412	0.741117	22.674154
chr22	7280562	0.546667	22.674236
chr22	7280910	0.379310	22.674368
chr22	7283183	0.283326	22.675012
chr22	7284195	0.283597	22.675299
chr22	7284522	0.305810	22.675399
chr22	7284710	0.351064	22.675465
chr22	7286213	0.405855	22.676075
chr22	7286758	0.376147	22.676280
chr22	7289351	0.408407	22.677339
chr22	7290462	0.403240	22.677787
chr22	7293692	0.402167	22.679086
chr22	7293996	0.401316	22.679208
chr22	7294452	0.399123	22.679390
chr22	7296865	0.399917	22.680355
chr22	7297955	0.400000	22.680791
chr22	7298987	0.399225	22.681203
chr22	7301170	0.399908	22.682076
chr22	7303201	0.401280	22.682891
chr22	7304508	0.406274	22.683422
chr22	7304952	0.835586	22.683793
chr22	7305152	1.000000	22.683993
chr22	7305306	1.305195	22.684194
chr22	7305710	2.074257	22.685032
chr22	7306690	2.100000	22.687090
chr22	7307150	2.719565	22.688341
chr22	7314763	3.045711	22.711528
chr22	7315751	3.045547	22.714537
chr22	7316832	1.993525	22.716692
chr22	7317926	1.994516	22.718874
chr22	7320668	1.791028	22.723785
chr22	7322497	1.756698	22.726998
chr22	7322666	1.810651	22.727304
chr22	7322835	1.899408	22.727625
chr22	7326726	2.048831	22.735597
chr22	7326743	2.352941	22.735637
chr22	7326765	2.909091	22.735701
chr22	7326794	3.896552	22.735814
chr22	7326805	4.363636	22.735862
chr22	7326843	4.789474	22.736044
chr22	7326922	5.088608	22.736446
chr22	7327717	5.103145	22.740503
chr22	7327851	4.865672	22.741155
chr22	7328831	4.572449	22.745636
chr22	7329017	4.548387	22.746482
chr22	7329035	4.500000	22.746563
chr22	7331547	4.531449	22.757946
chr22	7332512	2.209326	22.760078
chr22	7334214	1.846651	22.763221
chr22	7334991	1.846847	22.764656
chr22	7336644	0.603146	22.765653
chr22	7336805	0.577640	22.765746
chr22	7337299	0.566802	22.766026
chr22	7337411	0.562500	22.766089
chr22	7339604	0.563155	22.767324
chr22	7340538	0.536403	22.767825
chr22	7341792	0.536683	22.768498
chr22	7341838	0.543478	22.768523
chr22	7342500	0.527190	22.768872
chr22	7342567	0.522388	22.768907
chr22	7343763	0.525920	22.769536
chr22	7343919	0.551282	22.769622
chr22	7344039	0.633333	22.769698
chr22	7344255	0.884259	22.769889
chr22	7346030	2.441690	22.774223
chr22	7348643	2.409108	22.780518
chr22	7348959	2.145570	22.781196
chr22	7349032	1.849315	22.781331
chr22	7349616	1.852740	22.782413
chr22	7349736	1.866667	22.782637
chr22	7350415	1.845361	22.783890
chr22	7352743	1.841495	22.788177
chr22	7352783	1.850000	22.788251
chr22	7353643	1.836047	22.789830
chr22	7353730	1.839080	22.789990
chr22	7354669	1.841321	22.791719
chr22	7355111	1.708145	22.792474
chr22	7355238	2.062992	22.792736
chr22	7355327	1.764045	22.792893
chr22	7356280	0.503673	22.793373
chr22	7356357	0.415584	22.793405
chr22	7356923	0.422261	22.793644
chr22	7359685	0.411658	22.794781
chr22	7360317	0.411392	22.795041
chr22	7360750	0.482679	22.795250
chr22	7362517	0.780419	22.796629
chr22	7363439	0.804772	22.797371
chr22	7363465	0.807692	22.797392
chr22	7363546	0.814815	22.797458
chr22	7363607	0.819672	22.797508
chr22	7363935	0.817073	22.797776
chr22	7364493	0.847670	22.798249
chr22	7365193	1.155714	22.799058
chr22	7365848	0.937405	22.799672
chr22	7365852	0.750000	22.799675
chr22	7366390	0.946097	22.800184
chr22	7366501	3.099099	22.800528
chr22	7366642	6.234043	22.801407
chr22	7366985	9.932945	22.804814
chr22	7367243	9.934109	22.807377
chr22	7367497	9.933071	22.809900
