Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	14661106	1.277778	34.792713
chr22	14661372	1.545113	34.793124
chr22	14662721	1.449222	34.795079
chr22	14662882	1.236025	34.795278
chr22	14666581	1.092457	34.799319
chr22	14667415	0.691847	34.799896
chr22	14668243	0.404589	34.800231
chr22	14671075	0.384181	34.801319
chr22	14671202	0.385827	34.801368
chr22	14671213	0.363636	34.801372
chr22	14672177	0.379668	34.801738
chr22	14672631	0.381057	34.801911
chr22	14673754	0.378451	34.802336
chr22	14673838	0.380952	34.802368
chr22	14674774	0.378205	34.802722
chr22	14675207	0.378753	34.802886
chr22	14675433	0.380531	34.802972
chr22	14675504	0.380282	34.802999
chr22	14675588	0.369048	34.803030
chr22	14677503	0.378068	34.803754
chr22	14677650	0.374150	34.803809
chr22	14677788	0.362319	34.803859
chr22	14677869	0.333333	34.803886
chr22	14678135	0.308271	34.803968
chr22	14678957	0.291971	34.804208
chr22	14679497	0.266667	34.804352
chr22	14681801	0.200955	34.804815
chr22	14681863	0.241935	34.804830
chr22	14681876	0.230769	34.804833
chr22	14682334	0.272926	34.804958
chr22	14682863	0.268431	34.805100
chr22	14683029	0.271084	34.805145
chr22	14683938	0.304730	34.805422
chr22	14685077	0.312555	34.805778
chr22	14685221	0.312500	34.805823
chr22	14685347	0.484127	34.805884
chr22	14686297	0.669474	34.806520
chr22	14686509	0.948113	34.806721
chr22	14687769	1.807143	34.808998
chr22	14688519	2.240000	34.810678
chr22	14688995	2.071429	34.811664
chr22	14690185	0.640336	34.812426
chr22	14690379	0.623711	34.812547
chr22	14693089	0.622140	34.814233
chr22	14694427	3.189836	34.818501
chr22	14697386	15.506590	34.864385
chr22	14697784	3.572864	34.865807
chr22	14697914	3.400000	34.866249
chr22	14698239	1.886154	34.866862
chr22	14698300	1.803279	34.866972
chr22	14698357	1.684211	34.867068
chr22	14699547	0.934454	34.868180
chr22	14700285	1.033875	34.868943
chr22	14700445	1.025000	34.869107
chr22	14700718	1.021978	34.869386
chr22	14702915	0.184342	34.869791
chr22	14703967	0.176806	34.869977
chr22	14705070	0.175884	34.870171
chr22	14705888	0.177262	34.870316
chr22	14706616	0.211538	34.870470
chr22	14706879	0.212928	34.870526
chr22	14707127	0.193548	34.870574
chr22	14707144	0.176471	34.870577
chr22	14707535	0.184143	34.870649
chr22	14708288	0.173971	34.870780
chr22	14708353	0.169231	34.870791
chr22	14709349	0.166667	34.870957
chr22	14709451	0.166667	34.870974
chr22	14709546	0.147368	34.870988
chr22	14709819	0.146520	34.871028
chr22	14710482	0.140271	34.871121
chr22	14710876	0.137056	34.871175
chr22	14711244	0.135870	34.871225
chr22	14711738	0.135628	34.871292
chr22	14712326	0.134354	34.871371
chr22	14713180	0.134660	34.871486
chr22	14713240	0.150000	34.871495
chr22	14713890	0.150769	34.871593
chr22	14714176	1.066434	34.871898
chr22	14714457	1.064057	34.872197
chr22	14714511	0.277778	34.872212
chr22	14715522	0.098912	34.872312
chr22	14715839	0.100946	34.872344
chr22	14716156	0.097792	34.872375
chr22	14716819	0.099548	34.872441
chr22	14717535	0.099162	34.872512
chr22	14718196	0.099849	34.872578
chr22	14718640	0.099099	34.872622
chr22	14718763	0.097561	34.872634
chr22	14719049	0.097902	34.872662
chr22	14719384	0.101493	34.872696
chr22	14719481	0.092784	34.872705
chr22	14719720	0.100418	34.872729
chr22	14720114	0.098985	34.872768
chr22	14720134	0.100000	34.872770
chr22	14720538	0.099010	34.872810
chr22	14722458	0.098958	34.873000
chr22	14723009	0.099819	34.873055
chr22	14723856	0.099174	34.873139
chr22	14724253	0.964736	34.873522
chr22	14724600	1.126801	34.873913
chr22	14724677	0.766234	34.873972
chr22	14725217	0.770370	34.874388
chr22	14725466	0.779116	34.874582
chr22	14725587	0.669421	34.874663
chr22	14725707	0.683333	34.874745
chr22	14726793	0.228361	34.874993
chr22	14726832	0.256410	34.875003
chr22	14726892	0.316667	34.875022
chr22	14727307	0.354217	34.875169
chr22	14727386	0.379747	34.875199
chr22	14727708	0.400621	34.875328
chr22	14728436	0.424451	34.875637
chr22	14728972	0.264925	34.875779
chr22	14729285	0.220447	34.875848
chr22	14729622	0.204748	34.875917
chr22	14729727	0.209524	34.875939
chr22	14729869	0.204225	34.875968
chr22	14729891	0.227273	34.875973
chr22	14729977	0.197674	34.875990
chr22	14730975	0.197395	34.876187
chr22	14731072	0.195876	34.876206
chr22	14731595	0.198853	34.876310
chr22	14732585	0.198990	34.876507
chr22	14732606	0.190476	34.876511
chr22	14733960	0.196455	34.876777
chr22	14734041	0.172840	34.876791
chr22	14734270	0.161572	34.876828
chr22	14734360	0.144444	34.876841
chr22	14734876	0.124031	34.876905
chr22	14735393	0.131528	34.876973
chr22	14735908	0.126214	34.877038
chr22	14736836	0.348060	34.877361
chr22	14737843	0.333664	34.877697
chr22	14738683	0.279762	34.877932
chr22	14739364	0.280470	34.878123
chr22	14739573	0.129187	34.878150
chr22	14739839	0.112782	34.878180
chr22	14740168	0.112462	34.878217
chr22	14740381	0.117371	34.878242
chr22	14740817	0.119266	34.878294
chr22	14740946	0.116279	34.878309
chr22	14741067	0.123967	34.878324
chr22	14741207	0.121429	34.878341
chr22	14742886	0.125670	34.878552
chr22	14742951	0.123077	34.878560
chr22	14743269	0.132075	34.878602
chr22	14743905	0.473270	34.878903
chr22	14744659	0.141910	34.879010
chr22	14744697	0.157895	34.879016
chr22	14745223	0.146388	34.879093
chr22	14745902	0.145803	34.879192
chr22	14745993	0.142857	34.879205
chr22	14746326	0.147147	34.879254
chr22	14746713	0.147287	34.879311
chr22	14747025	0.147436	34.879357
chr22	14747070	0.155556	34.879364
chr22	14747340	0.148148	34.879404
chr22	14747471	0.152672	34.879424
chr22	14747606	0.148148	34.879444
chr22	14749918	0.150087	34.879791
chr22	14750202	0.151408	34.879834
chr22	14752083	0.155237	34.880126
chr22	14752380	0.164983	34.880175
chr22	14752877	0.199195	34.880274
chr22	14753620	0.576043	34.880702
chr22	14753736	0.405172	34.880749
chr22	14753767	0.387097	34.880761
chr22	14753822	0.290909	34.880777
chr22	14754257	0.250575	34.880886
chr22	14754515	0.248062	34.880950
chr22	14754568	0.264151	34.880964
chr22	14754742	0.235632	34.881005
chr22	14756761	0.226350	34.881462
chr22	14758111	0.226667	34.881768
chr22	14758473	0.229282	34.881851
chr22	14759169	0.238506	34.882017
chr22	14761710	0.253444	34.882661
chr22	14762971	0.229183	34.882950
chr22	14763159	0.228723	34.882993
chr22	14764447	0.226708	34.883285
chr22	14764611	0.231707	34.883323
chr22	14764801	0.226316	34.883366
chr22	14765094	0.225256	34.883432
chr22	14765140	0.239130	34.883443
chr22	14766216	0.227695	34.883688
chr22	14768903	0.228508	34.884302
chr22	14771194	0.232649	34.884835
chr22	14771362	0.232143	34.884874
chr22	14771472	0.236364	34.884900
chr22	14772789	0.237661	34.885213
chr22	14772899	0.272727	34.885243
chr22	14774887	0.321932	34.885883
chr22	14776212	0.322264	34.886310
chr22	14776552	0.491176	34.886477
chr22	14776940	0.363402	34.886618
chr22	14777272	0.349398	34.886734
chr22	14777701	0.349650	34.886884
chr22	14778676	0.348718	34.887224
chr22	14780319	0.348752	34.887797
chr22	14780425	0.386792	34.887838
chr22	14780785	0.447222	34.887999
chr22	14781684	0.866518	34.888778
chr22	14781882	0.570707	34.888891
chr22	14782587	0.306383	34.889107
chr22	14782742	0.303226	34.889154
chr22	14784595	0.300054	34.889710
chr22	14784666	0.239437	34.889727
chr22	14785081	0.195181	34.889808
chr22	14785326	0.171429	34.889850
chr22	14785705	0.171504	34.889915
chr22	14786006	0.159468	34.889963
chr22	14791465	0.158271	34.890827
chr22	14794361	0.158494	34.891286
chr22	14795804	1.927235	34.894067
chr22	14797562	0.477816	34.894907
chr22	14797572	0.700000	34.894914
chr22	14798517	0.856085	34.895723
chr22	14800535	0.274529	34.896277
chr22	14800897	0.276243	34.896377
chr22	14800934	0.459459	34.896394
chr22	14800958	0.708333	34.896411
chr22	14801304	0.965318	34.896745
chr22	14801353	0.959184	34.896792
chr22	14802228	0.400000	34.897142
chr22	14802991	0.343381	34.897404
chr22	14803454	0.319654	34.897552
chr22	14803578	0.290323	34.897588
chr22	14804348	0.264935	34.897792
chr22	14804414	0.272727	34.897810
chr22	14806577	0.264910	34.898383
chr22	14807487	0.264835	34.898624
chr22	14807523	0.250000	34.898633
chr22	14807599	0.263158	34.898653
chr22	14810752	0.263559	34.899484
chr22	14810877	0.264000	34.899517
chr22	14811021	0.298611	34.899560
chr22	14811408	0.351421	34.899696
chr22	14811477	0.507246	34.899731
chr22	14812532	0.677725	34.900446
chr22	14812921	0.681234	34.900711
chr22	14813002	0.703704	34.900768
chr22	14813736	0.702997	34.901284
chr22	14814090	0.742938	34.901547
chr22	14815442	0.826183	34.902664
chr22	14815778	0.833333	34.902944
chr22	14815829	0.882353	34.902989
chr22	14815870	0.902439	34.903026
chr22	14816289	0.930788	34.903416
chr22	14816382	1.150538	34.903523
chr22	14817018	1.657233	34.904577
chr22	14817185	1.251497	34.904786
chr22	14817453	0.611940	34.904950
chr22	14818197	0.346774	34.905208
chr22	14821907	0.078167	34.905498
chr22	14822049	0.091549	34.905511
chr22	14822129	0.087500	34.905518
chr22	14822227	0.081633	34.905526
chr22	14822794	0.643739	34.905891
chr22	14823472	0.646018	34.906329
chr22	14826772	0.067576	34.906552
chr22	14827620	0.067217	34.906609
chr22	14829382	0.082860	34.906755
chr22	14830453	0.267040	34.907041
chr22	14830476	0.217391	34.907046
chr22	14830596	0.175000	34.907067
chr22	14830970	0.101604	34.907105
chr22	14831446	0.073529	34.907140
chr22	14831625	0.078212	34.907154
chr22	14833222	0.077646	34.907278
chr22	14833762	0.079630	34.907321
chr22	14837328	0.080202	34.907607
chr22	14837965	0.083203	34.907660
chr22	14840438	0.095026	34.907895
chr22	14840502	0.484375	34.907926
chr22	14840910	0.973039	34.908323
chr22	14842386	1.087398	34.909928
chr22	14843670	1.105140	34.911347
chr22	14844049	1.282322	34.911833
chr22	14845337	1.552795	34.913833
chr22	14846014	1.218612	34.914658
chr22	14846040	1.230769	34.914690
chr22	14846419	1.197889	34.915144
chr22	14847134	1.191608	34.915996
chr22	14847725	1.184433	34.916696
chr22	14847907	3.686813	34.917367
chr22	14848659	1.079787	34.918179
chr22	14849388	0.914952	34.918846
chr22	14849576	0.872340	34.919010
chr22	14849719	0.839161	34.919130
chr22	14849824	0.809524	34.919215
chr22	14849853	0.689655	34.919235
chr22	14850101	0.576613	34.919378
chr22	14850725	0.320513	34.919578
chr22	14850762	0.297297	34.919589
chr22	14852697	0.272868	34.920117
chr22	14853050	0.277620	34.920215
chr22	14854802	0.286530	34.920717
chr22	14854892	0.288889	34.920743
chr22	14854935	0.302326	34.920756
chr22	14855690	0.286093	34.920972
chr22	14856438	0.291444	34.921190
chr22	14856577	0.431655	34.921250
chr22	14858910	0.544363	34.922520
chr22	14859283	0.273458	34.922622
chr22	14860372	0.272727	34.922919
chr22	14860884	0.273437	34.923059
chr22	14862235	0.272391	34.923427
chr22	14862804	0.274165	34.923583
chr22	14862972	0.273810	34.923629
chr22	14863045	0.273973	34.923649
chr22	14863458	0.276029	34.923763
chr22	14863547	0.269663	34.923787
chr22	14863658	0.252252	34.923815
chr22	14864888	0.252033	34.924125
chr22	14865156	0.246269	34.924191
chr22	14865380	0.241071	34.924245
chr22	14866618	0.238288	34.924540
chr22	14867228	0.237705	34.924685
chr22	14867422	0.237113	34.924731
chr22	14867581	0.238994	34.924769
chr22	14868353	0.237047	34.924952
chr22	14868624	0.383764	34.925056
chr22	14869903	0.383112	34.925546
chr22	14870398	0.383838	34.925736
chr22	14872313	0.582245	34.926851
chr22	14874826	0.591325	34.928337
chr22	14876100	0.591837	34.929091
chr22	14877044	0.599576	34.929657
chr22	14877654	0.606557	34.930027
chr22	14877886	0.474138	34.930137
chr22	14878296	0.346341	34.930279
chr22	14878537	0.286307	34.930348
chr22	14878633	0.270833	34.930374
chr22	14879945	0.156250	34.930579
chr22	14880327	0.115183	34.930623
chr22	14881998	0.100539	34.930791
chr22	14883127	0.100974	34.930905
chr22	14883583	1.458333	34.931570
chr22	14883615	1.437500	34.931616
chr22	14884301	1.650146	34.932748
chr22	14885378	1.236769	34.934080
chr22	14885536	1.234177	34.934275
chr22	14885559	1.217391	34.934303
chr22	14885854	1.210169	34.934660
chr22	14885996	0.549296	34.934738
chr22	14886156	0.150000	34.934762
chr22	14886761	0.033058	34.934782
chr22	14887230	0.034115	34.934798
chr22	14888176	0.031712	34.934828
chr22	14888655	0.031315	34.934843
chr22	14889706	0.031399	34.934876
chr22	14890023	0.031546	34.934886
chr22	14890211	0.026596	34.934891
chr22	14890379	0.035714	34.934897
chr22	14891787	0.030540	34.934940
chr22	14892802	0.031527	34.934972
chr22	14894920	0.030689	34.935037
chr22	14895120	0.045000	34.935046
chr22	14895284	0.067073	34.935057
chr22	14895953	0.130045	34.935144
chr22	14897484	6.627694	34.945291
chr22	14897590	5.783019	34.945904
chr22	14898206	2.451299	34.947414
chr22	14899421	2.308642	34.950219
chr22	14899761	2.929412	34.951215
chr22	14899804	3.000000	34.951344
chr22	14901776	3.315416	34.957882
chr22	14902522	1.631367	34.959099
chr22	14903520	0.478958	34.959577
chr22	14904170	0.427692	34.959855
chr22	14905859	0.806986	34.961218
chr22	14906132	0.406593	34.961329
chr22	14906526	0.373096	34.961476
chr22	14906895	0.379404	34.961616
chr22	14907401	0.379447	34.961808
chr22	14907474	0.383562	34.961836
chr22	14907597	0.382114	34.961883
chr22	14907661	0.359375	34.961906
chr22	14908035	0.368984	34.962044
chr22	14908741	0.351275	34.962292
chr22	14908934	0.357513	34.962361
chr22	14909174	0.587500	34.962502
chr22	14909243	0.507246	34.962537
chr22	14909603	0.288889	34.962641
chr22	14909866	0.193916	34.962692
chr22	14909913	0.170213	34.962700
chr22	14910246	0.150150	34.962750
chr22	14910258	0.166667	34.962752
chr22	14911003	0.138255	34.962855
chr22	14911406	0.138958	34.962911
chr22	14911683	0.137184	34.962949
chr22	14911746	0.142857	34.962958
chr22	14911910	0.140244	34.962981
chr22	14912088	0.162921	34.963010
chr22	14912223	0.407407	34.963065
chr22	14912802	1.259067	34.963794
chr22	14913888	4.718232	34.968918
chr22	14914578	2.998551	34.970987
chr22	14914709	2.923664	34.971370
chr22	14915051	2.815789	34.972333
chr22	14915539	2.182377	34.973398
chr22	14916573	2.174081	34.975646
chr22	14916657	2.166667	34.975828
chr22	14916925	2.141791	34.976402
chr22	14917048	2.146341	34.976666
chr22	14917186	2.115942	34.976958
chr22	14917222	2.111111	34.977034
chr22	14917269	2.085106	34.977132
chr22	14917779	2.066667	34.978186
chr22	14918814	1.662802	34.979907
chr22	14920651	0.519869	34.980862
chr22	14921278	0.370016	34.981094
chr22	14921539	0.360153	34.981188
chr22	14921606	0.343284	34.981211
chr22	14922360	0.350133	34.981475
chr22	14923390	0.347573	34.981833
chr22	14924444	0.351044	34.982203
chr22	14925275	0.382671	34.982521
chr22	14925298	0.434783	34.982531
chr22	14925589	0.501718	34.982677
chr22	14926333	0.491935	34.983043
chr22	14926343	1.000000	34.983053
chr22	14926362	1.421053	34.983080
chr22	14926702	2.011765	34.983764
chr22	14927056	2.014124	34.984477
chr22	14927182	1.634921	34.984683
chr22	14927368	1.629032	34.984986
chr22	14927862	11.299595	34.990568
chr22	14928658	28.158291	35.012982
chr22	14928945	28.160279	35.021064
chr22	14931186	28.158858	35.084168
chr22	14931245	17.016949	35.085172
chr22	14932581	0.219311	35.085465
chr22	14936935	0.218879	35.086418
chr22	14939564	0.225181	35.087010
chr22	14939688	0.225806	35.087038
chr22	14940687	0.228228	35.087266
chr22	14941177	0.226531	35.087377
chr22	14941455	0.226619	35.087440
chr22	14942531	0.247212	35.087706
chr22	14943498	0.248190	35.087946
chr22	14944091	0.246206	35.088092
chr22	14944200	0.247706	35.088119
chr22	14944524	0.246914	35.088199
chr22	14944886	0.295580	35.088306
chr22	14945534	0.299383	35.088500
chr22	14945547	0.384615	35.088505
chr22	14945737	0.431579	35.088587
chr22	14945839	0.490196	35.088637
chr22	14947351	0.542328	35.089457
chr22	14948575	0.541667	35.090120
chr22	14948625	0.620000	35.090151
chr22	14949285	0.666667	35.090591
chr22	14949441	0.653846	35.090693
chr22	14949763	0.652174	35.090903
chr22	14950345	0.644330	35.091278
chr22	14950447	0.686275	35.091348
chr22	14950633	0.698925	35.091478
chr22	14951059	0.664319	35.091761
chr22	14952831	0.617946	35.092856
chr22	14954943	0.835701	35.094621
chr22	14955210	1.370787	35.094987
chr22	14955232	1.363636	35.095017
chr22	14956238	1.366799	35.096392
chr22	14957837	1.367730	35.098579
chr22	14960100	7.100751	35.114648
chr22	14960694	3.703704	35.116848
chr22	14960891	3.700508	35.117577
chr22	14964602	3.687685	35.131262
chr22	14965823	3.672400	35.135746
chr22	14967437	2.550805	35.139863
chr22	14967506	2.115942	35.140009
chr22	14968003	2.124748	35.141065
chr22	14968040	2.135135	35.141144
chr22	14968542	2.125498	35.142211
chr22	14969166	1.411859	35.143092
chr22	14969976	1.369136	35.144201
chr22	14970030	1.296296	35.144271
chr22	14970250	1.240909	35.144544
chr22	14970413	1.190184	35.144738
chr22	14971108	1.128058	35.145522
chr22	14971795	1.113537	35.146287
chr22	14973250	1.106529	35.147897
chr22	14973640	1.105128	35.148328
chr22	14973777	1.109489	35.148480
chr22	14974038	0.965517	35.148732
chr22	14974996	0.967641	35.149659
chr22	14975449	0.966887	35.150097
chr22	14975699	0.968000	35.150339
chr22	14975876	0.966102	35.150510
chr22	14976286	0.965854	35.150906
chr22	14978034	0.967391	35.152597
chr22	14978485	0.968958	35.153034
chr22	14979110	0.966400	35.153638
chr22	14980684	0.968234	35.155162
chr22	14980787	0.970874	35.155262
chr22	14986155	0.972802	35.160484
chr22	14986344	0.973545	35.160668
chr22	14986412	0.970588	35.160734
chr22	14991701	0.652297	35.164184
chr22	14992542	0.787158	35.164846
chr22	14995343	0.586219	35.166488
chr22	15004434	0.463425	35.170701
chr22	15007064	0.466540	35.171928
chr22	15007101	1.216216	35.171973
chr22	15007354	7.233202	35.173803
chr22	15007730	17.869681	35.180522
chr22	15008029	20.050167	35.186517
chr22	15008454	21.548235	35.195675
chr22	15008470	16.562500	35.195940
chr22	15009054	7.815068	35.200504
chr22	15009507	1.942605	35.201384
chr22	15011124	1.089672	35.203146
chr22	15012251	1.076309	35.204359
chr22	15012290	1.076923	35.204401
chr22	15012297	1.142857	35.204409
chr22	15012705	1.090686	35.204854
chr22	15012909	1.098039	35.205078
chr22	15012985	1.078947	35.205160
chr22	15013102	1.059829	35.205284
chr22	15013231	1.062016	35.205421
chr22	15013509	1.039568	35.205710
chr22	15013708	1.010050	35.205911
chr22	15014097	0.897172	35.206260
chr22	15014685	0.401361	35.206496
chr22	15014702	0.294118	35.206501
chr22	15015203	0.221557	35.206612
chr22	15015441	0.344538	35.206694
chr22	15016462	0.601371	35.207308
chr22	15017240	0.521851	35.207714
chr22	15017945	0.173050	35.207836
chr22	15020018	0.160154	35.208168
chr22	15020631	0.192496	35.208286
chr22	15021254	0.210273	35.208417
chr22	15022538	0.215732	35.208694
chr22	15023102	0.216312	35.208816
chr22	15023379	0.216606	35.208876
chr22	15023935	0.217626	35.208997
chr22	15024056	0.214876	35.209023
chr22	15024835	0.222080	35.209196
chr22	15025831	0.635542	35.209829
chr22	15026075	0.635246	35.209984
chr22	15026234	0.647799	35.210087
chr22	15026745	0.651663	35.210420
chr22	15026818	0.698630	35.210471
chr22	15027713	0.736313	35.211130
