Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	5164199	0.132075	15.353763
chr22	5165145	0.087738	15.353846
chr22	5166418	0.085625	15.353955
chr22	5168012	0.085947	15.354092
chr22	5168735	0.085754	15.354154
chr22	5168840	0.085714	15.354163
chr22	5169466	0.086262	15.354217
chr22	5169877	0.085158	15.354252
chr22	5171165	0.087733	15.354365
chr22	5172034	0.695052	15.354969
chr22	5172751	0.697350	15.355469
chr22	5173378	0.696970	15.355906
chr22	5173472	0.691489	15.355971
chr22	5174039	0.686067	15.356360
chr22	5174600	0.484848	15.356632
chr22	5174981	0.404199	15.356786
chr22	5175237	0.242188	15.356848
chr22	5176626	0.147588	15.357053
chr22	5176667	0.146341	15.357059
chr22	5177675	0.144841	15.357205
chr22	5178530	0.145029	15.357329
chr22	5178611	0.148148	15.357341
chr22	5179153	0.145756	15.357420
chr22	5179579	0.145540	15.357482
chr22	5179693	0.149123	15.357499
chr22	5180019	0.147239	15.357547
chr22	5180277	0.166667	15.357590
chr22	5182918	0.284362	15.358341
chr22	5183325	0.734644	15.358640
chr22	5183353	0.392857	15.358651
chr22	5183629	0.170290	15.358698
chr22	5183713	0.154762	15.358711
chr22	5184186	0.137421	15.358776
chr22	5184433	0.137652	15.358810
chr22	5184958	0.139048	15.358883
chr22	5185685	0.138927	15.358984
chr22	5185702	0.411765	15.358991
chr22	5185707	0.400000	15.358993
chr22	5186465	0.641161	15.359479
chr22	5186742	0.638989	15.359656
chr22	5187863	0.079393	15.359745
chr22	5188940	0.078923	15.359830
chr22	5189114	0.080460	15.359844
chr22	5189472	0.078212	15.359872
chr22	5191661	0.078575	15.360044
chr22	5192588	0.078749	15.360117
chr22	5192972	0.080729	15.360148
chr22	5193239	0.097378	15.360174
chr22	5193639	0.132500	15.360227
chr22	5193782	0.489510	15.360297
chr22	5194373	0.489002	15.360586
chr22	5195223	0.130588	15.360697
chr22	5195629	0.128079	15.360749
chr22	5195661	0.125000	15.360753
chr22	5195670	0.111111	15.360754
chr22	5195728	0.137931	15.360762
chr22	5196057	0.130699	15.360805
chr22	5197467	0.136170	15.360997
chr22	5198287	0.136585	15.361109
chr22	5200227	0.138144	15.361377
chr22	5203533	0.877193	15.364277
chr22	5203917	2.028646	15.365056
chr22	5204196	1.573477	15.365495
chr22	5204639	1.352144	15.366094
chr22	5209217	0.304718	15.367489
chr22	5211413	0.309199	15.368168
chr22	5212476	0.403575	15.368597
chr22	5212921	1.952809	15.369466
chr22	5213416	50.341414	15.394385
chr22	5213739	64.541796	15.415232
chr22	5214469	64.543836	15.462349
chr22	5214713	64.532787	15.478095
chr22	5214997	63.334507	15.496082
chr22	5215945	62.389241	15.555227
chr22	5216108	62.386503	15.565396
chr22	5216154	48.130435	15.567610
chr22	5217353	48.115930	15.625301
chr22	5219380	48.115935	15.722832
chr22	5219564	47.847826	15.731636
chr22	5220574	34.432673	15.766413
chr22	5223014	53.174180	15.896158
chr22	5223877	53.449594	15.942285
chr22	5229261	46.900260	16.194796
chr22	5230446	46.914768	16.250390
chr22	5232219	46.924986	16.333588
chr22	5234245	47.243337	16.429303
chr22	5234624	52.506596	16.449203
chr22	5234887	52.517110	16.463015
chr22	5236421	54.822686	16.547113
chr22	5239212	9.595485	16.573894
chr22	5239399	0.989305	16.574079
chr22	5240592	0.944677	16.575206
chr22	5241611	0.944063	16.576168
chr22	5242559	0.946203	16.577065
chr22	5242831	0.944853	16.577322
chr22	5243042	0.952607	16.577523
chr22	5243756	0.950980	16.578202
chr22	5245152	0.959885	16.579542
chr22	5245377	1.226667	16.579818
chr22	5245493	1.405172	16.579981
chr22	5246174	1.600587	16.581071
chr22	5246614	3.911364	16.582792
chr22	5247393	3.975610	16.585889
chr22	5247593	1.945000	16.586278
chr22	5247910	1.949527	16.586896
chr22	5248293	0.321149	16.587019
chr22	5249302	0.188305	16.587209
chr22	5249771	0.904051	16.587633
chr22	5249937	0.313253	16.587685
chr22	5250158	0.190045	16.587727
chr22	5250423	0.162264	16.587770
chr22	5250447	0.166667	16.587774
chr22	5251069	0.205788	16.587902
chr22	5251101	0.375000	16.587914
chr22	5252794	0.558181	16.588859
chr22	5253108	0.108280	16.588893
chr22	5253641	0.106942	16.588950
chr22	5254727	0.082873	16.589040
chr22	5254768	0.073171	16.589043
chr22	5254928	0.087500	16.589057
chr22	5255078	0.080000	16.589069
chr22	5255159	0.086420	16.589076
chr22	5255899	0.079730	16.589135
chr22	5256174	0.080000	16.589157
chr22	5256339	0.084848	16.589171
chr22	5256385	0.065217	16.589174
chr22	5256774	0.079692	16.589205
chr22	5256796	0.090909	16.589207
chr22	5259931	0.080064	16.589458
chr22	5259966	0.085714	16.589461
chr22	5260333	0.079019	16.589490
chr22	5260482	0.080537	16.589502
chr22	5260540	0.086207	16.589507
chr22	5261029	0.079755	16.589546
chr22	5261132	0.077670	16.589554
chr22	5261206	0.081081	16.589560
chr22	5261399	0.077720	16.589575
chr22	5261440	0.097561	16.589579
chr22	5261578	0.115942	16.589595
chr22	5261597	0.526316	16.589605
chr22	5262119	1.137931	16.590199
chr22	5262168	0.142857	16.590206
chr22	5263444	0.137931	16.590382
chr22	5269757	0.143830	16.591290
chr22	5270264	21.775148	16.602330
chr22	5270622	21.773743	16.610125
chr22	5271710	21.782169	16.633824
chr22	5273314	0.210723	16.634162
chr22	5274381	0.210872	16.634387
chr22	5276448	0.562651	16.635550
chr22	5278869	0.261875	16.636184
chr22	5278993	0.370968	16.636230
chr22	5279315	0.419255	16.636365
chr22	5279335	0.400000	16.636373
chr22	5281253	0.409802	16.637159
chr22	5281807	0.433213	16.637399
chr22	5283256	0.471360	16.638082
chr22	5283376	0.300000	16.638118
chr22	5283634	0.174419	16.638163
chr22	5283765	0.122137	16.638179
chr22	5284251	0.113169	16.638234
chr22	5284281	0.100000	16.638237
chr22	5284380	0.111111	16.638248
chr22	5285094	0.113445	16.638329
chr22	5286175	0.111933	16.638450
chr22	5286793	0.142395	16.638538
chr22	5286814	0.190476	16.638542
chr22	5287432	0.213592	16.638674
chr22	5289481	0.645193	16.639996
chr22	5289644	0.067485	16.640007
chr22	5289802	0.012658	16.640009
chr22	5289840	0.026316	16.640010
chr22	5289988	0.006757	16.640011
chr22	5290375	0.005168	16.640013
chr22	5290502	0.007874	16.640014
chr22	5290627	0.008000	16.640015
chr22	5290658	0.000000	16.640015
chr22	5291760	0.007260	16.640023
chr22	5292086	0.009202	16.640026
chr22	5292188	0.000000	16.640026
chr22	5293126	0.007463	16.640033
chr22	5293315	0.005291	16.640034
chr22	5293919	0.008278	16.640039
chr22	5294034	0.000000	16.640039
chr22	5294432	0.010050	16.640043
chr22	5294496	0.171875	16.640054
chr22	5295354	1.149184	16.641040
chr22	5295475	1.595041	16.641233
chr22	5295566	1.593407	16.641378
chr22	5295770	1.593137	16.641703
chr22	5296005	1.544681	16.642066
chr22	5296078	2.054795	16.642216
chr22	5296488	3.251220	16.643549
chr22	5296651	1.196319	16.643744
chr22	5296798	1.047619	16.643898
chr22	5297172	1.010695	16.644276
chr22	5297193	1.476190	16.644307
chr22	5297799	2.003300	16.645521
chr22	5297859	2.016667	16.645642
chr22	5297984	1.088000	16.645778
chr22	5298015	1.032258	16.645810
chr22	5298222	1.000000	16.646017
chr22	5298347	1.008000	16.646143
chr22	5298462	0.991304	16.646257
chr22	5298552	0.988889	16.646346
chr22	5298630	1.000000	16.646424
chr22	5298668	3.394737	16.646553
chr22	5298809	5.971631	16.647395
chr22	5298926	6.427350	16.648147
chr22	5299696	6.431169	16.653099
chr22	5299893	7.416244	16.654560
chr22	5299965	7.402778	16.655093
chr22	5300006	7.463415	16.655399
chr22	5300088	7.353659	16.656002
chr22	5300217	7.317829	16.656946
chr22	5300223	7.333333	16.656990
chr22	5300427	6.647059	16.658346
chr22	5301313	3.656885	16.661586
chr22	5301501	3.579787	16.662259
chr22	5302632	16.863837	16.681332
chr22	5302653	16.428571	16.681677
chr22	5303028	16.053333	16.687697
chr22	5303394	15.909836	16.693520
chr22	5303463	15.811594	16.694611
chr22	5303842	15.678100	16.700553
chr22	5304088	15.443089	16.704352
chr22	5304961	15.434135	16.717826
chr22	5305367	15.334975	16.724052
chr22	5305400	14.727273	16.724538
chr22	5305638	13.873950	16.727840
chr22	5305742	13.201923	16.729213
chr22	5306314	11.202797	16.735621
chr22	5306786	11.197034	16.740906
chr22	5308321	11.185016	16.758075
chr22	5308772	10.742794	16.762920
chr22	5308835	4.317460	16.763192
chr22	5309321	2.397119	16.764357
chr22	5309390	2.362319	16.764520
chr22	5309423	2.333333	16.764597
chr22	5309726	2.323432	16.765301
chr22	5310273	1.475320	16.766108
chr22	5310998	1.750345	16.767377
chr22	5311304	1.169935	16.767735
chr22	5311539	0.868085	16.767939
chr22	5311601	0.806452	16.767989
chr22	5311616	0.733333	16.768000
chr22	5313082	0.527967	16.768774
chr22	5313380	0.526846	16.768931
chr22	5313446	0.515152	16.768965
chr22	5314026	0.439655	16.769220
chr22	5316089	0.427533	16.770102
chr22	5316112	0.434783	16.770112
chr22	5316513	0.456359	16.770295
chr22	5316523	0.500000	16.770300
chr22	5317291	0.472656	16.770663
chr22	5317473	0.439560	16.770743
chr22	5317586	0.398230	16.770788
chr22	5317910	0.361111	16.770905
chr22	5318202	0.318493	16.770998
chr22	5318295	0.225806	16.771019
chr22	5319133	0.122912	16.771122
chr22	5319756	0.117175	16.771195
chr22	5320979	0.116108	16.771337
chr22	5321459	0.114583	16.771392
chr22	5322575	0.116487	16.771522
chr22	5325385	0.313523	16.772403
chr22	5325472	0.425287	16.772440
chr22	5325798	1.361963	16.772884
chr22	5326527	0.916324	16.773552
chr22	5326578	0.666667	16.773586
chr22	5326616	0.552632	16.773607
chr22	5327068	0.546460	16.773854
chr22	5327201	0.533835	16.773925
chr22	5327322	0.545455	16.773991
chr22	5327694	0.518817	16.774184
chr22	5327726	0.437500	16.774198
chr22	5328077	0.358974	16.774324
chr22	5328389	0.362179	16.774437
chr22	5328833	0.360360	16.774597
chr22	5329127	0.374150	16.774707
chr22	5329782	0.413740	16.774978
chr22	5330085	0.432343	16.775109
chr22	5330700	0.458537	16.775391
chr22	5330801	0.504950	16.775442
chr22	5330878	0.519481	16.775482
chr22	5331208	0.606061	16.775682
chr22	5331639	0.774942	16.776016
chr22	5332049	2.719512	16.777131
chr22	5334028	0.474482	16.778070
chr22	5334088	0.350000	16.778091
chr22	5334440	0.247159	16.778178
chr22	5335545	0.203620	16.778403
chr22	5335724	0.201117	16.778439
chr22	5336283	0.203936	16.778553
chr22	5337189	0.203091	16.778737
chr22	5337311	15.434426	16.780620
chr22	5337412	15.435644	16.782179
chr22	5337541	15.426357	16.784169
chr22	5337971	0.160465	16.784238
chr22	5338636	0.160902	16.784345
chr22	5338936	0.160000	16.784393
chr22	5339330	0.162437	16.784457
chr22	5339502	0.156977	16.784484
chr22	5339666	0.158537	16.784510
chr22	5340039	0.160858	16.784570
chr22	5340331	0.157534	16.784616
chr22	5340402	0.169014	16.784628
chr22	5340447	0.400000	16.784646
chr22	5340685	1.168067	16.784924
chr22	5341009	1.163580	16.785301
chr22	5341923	0.156455	16.785444
chr22	5342516	0.150084	16.785533
chr22	5343385	0.142693	16.785657
chr22	5343423	0.210526	16.785665
chr22	5343487	0.453125	16.785694
chr22	5343641	1.474026	16.785921
chr22	5343852	1.393365	16.786215
chr22	5344064	0.712264	16.786366
chr22	5344112	0.958333	16.786412
chr22	5344722	1.095082	16.787080
chr22	5347853	1.016289	16.790262
chr22	5348063	2.166667	16.790717
chr22	5348532	5.377399	16.793239
chr22	5348790	6.372093	16.794883
chr22	5349961	7.543980	16.803717
chr22	5350308	7.484150	16.806314
chr22	5351033	1.208276	16.807190
chr22	5352427	1.208752	16.808875
chr22	5353005	0.477509	16.809151
chr22	5353321	0.446203	16.809292
chr22	5353419	0.469388	16.809338
chr22	5354241	0.478102	16.809731
chr22	5354287	0.478261	16.809753
chr22	5354788	0.489022	16.809998
chr22	5354819	0.483871	16.810013
chr22	5354994	0.480000	16.810097
chr22	5355703	0.483780	16.810440
chr22	5357098	0.483871	16.811115
chr22	5357129	0.419355	16.811128
chr22	5357187	0.344828	16.811148
chr22	5357774	0.243612	16.811291
chr22	5357902	0.187500	16.811315
chr22	5359457	0.122186	16.811505
chr22	5359497	0.100000	16.811509
chr22	5359699	0.094059	16.811528
chr22	5365433	0.077607	16.811973
chr22	5368235	0.231620	16.812622
chr22	5368299	0.234375	16.812637
chr22	5368328	0.241379	16.812644
chr22	5368699	0.234501	16.812731
chr22	5369153	0.233480	16.812837
chr22	5370788	0.234251	16.813220
chr22	5371499	0.233474	16.813386
chr22	5371867	0.233696	16.813472
chr22	5371955	0.238636	16.813493
chr22	5372073	0.237288	16.813521
chr22	5373080	0.400199	16.813924
chr22	5373174	0.468085	16.813968
chr22	5374141	14.148914	16.827650
chr22	5374252	15.036036	16.829319
chr22	5374358	18.320755	16.831261
chr22	5374371	47.846154	16.831883
chr22	5376639	60.988536	16.970205
chr22	5376681	61.000000	16.972767
chr22	5376770	60.988764	16.978195
chr22	5377030	60.988462	16.994052
chr22	5377156	43.238095	16.999500
chr22	5377427	43.239852	17.011218
chr22	5377511	10.869048	17.012131
chr22	5378152	3.517941	17.014386
chr22	5378665	3.524366	17.016194
chr22	5378864	3.562814	17.016903
chr22	5378954	2.322222	17.017112
chr22	5379347	2.328244	17.018027
chr22	5379486	1.309353	17.018209
chr22	5379548	1.177419	17.018282
chr22	5379651	1.087379	17.018394
chr22	5379991	1.041176	17.018748
chr22	5380059	1.000000	17.018816
chr22	5380637	1.000000	17.019394
chr22	5380822	0.891892	17.019559
chr22	5380827	0.800000	17.019563
chr22	5380846	0.947368	17.019581
chr22	5380957	0.864865	17.019677
chr22	5381427	0.842553	17.020073
chr22	5381440	0.846154	17.020084
chr22	5381490	0.840000	17.020126
chr22	5381650	0.793750	17.020253
chr22	5382517	0.790081	17.020938
chr22	5382696	0.754190	17.021073
chr22	5382926	0.617391	17.021215
chr22	5383545	0.463651	17.021502
chr22	5384077	0.451128	17.021742
chr22	5386160	0.449352	17.022678
chr22	5386598	0.456621	17.022878
chr22	5386599	1.000000	17.022879
chr22	5386982	0.480418	17.023063
chr22	5387387	0.511111	17.023270
chr22	5387434	0.510638	17.023294
chr22	5387789	0.518310	17.023478
chr22	5387875	0.511628	17.023522
chr22	5388400	0.499048	17.023784
chr22	5388971	0.499124	17.024069
chr22	5389459	0.495902	17.024311
chr22	5390702	0.494771	17.024926
chr22	5391178	0.497899	17.025163
chr22	5391285	0.663551	17.025234
chr22	5391568	0.696113	17.025431
chr22	5391735	1.269461	17.025643
chr22	5392257	2.113027	17.026746
chr22	5393153	2.150670	17.028673
chr22	5393719	2.173145	17.029903
chr22	5393787	1.794118	17.030025
chr22	5394734	1.360084	17.031313
chr22	5394838	1.048077	17.031422
chr22	5395483	0.578295	17.031795
chr22	5395691	0.500000	17.031899
chr22	5397244	0.407598	17.032532
chr22	5397328	0.416667	17.032567
chr22	5397579	0.378486	17.032662
chr22	5398245	0.352853	17.032897
chr22	5403246	0.352529	17.034660
chr22	5404034	0.399746	17.034975
chr22	5404295	0.482759	17.035101
chr22	5404526	0.536797	17.035225
chr22	5406093	0.598596	17.036163
chr22	5407362	0.613081	17.036941
chr22	5407998	0.617925	17.037334
chr22	5408593	0.630252	17.037709
chr22	5408943	0.671429	17.037944
chr22	5409307	0.675824	17.038190
chr22	5411523	0.727888	17.039803
chr22	5412172	0.728814	17.040276
chr22	5412329	0.732484	17.040391
chr22	5412331	0.500000	17.040392
chr22	5412480	0.744966	17.040503
chr22	5412723	0.765432	17.040689
chr22	5412777	10.351852	17.041248
chr22	5412817	11.000000	17.041688
chr22	5412834	11.470588	17.041883
chr22	5413169	11.531343	17.045746
chr22	5414218	12.386082	17.058739
chr22	5414282	19.734375	17.060002
chr22	5414408	24.523810	17.063092
chr22	5415373	24.527461	17.086761
chr22	5415568	24.528205	17.091544
chr22	5416462	24.512304	17.113458
chr22	5417059	0.723618	17.113890
chr22	5418290	0.714054	17.114769
chr22	5418437	0.721088	17.114875
chr22	5422497	0.721921	17.117806
chr22	5422539	0.761905	17.117838
chr22	5423058	0.764933	17.118235
chr22	5423892	0.764988	17.118873
chr22	5425342	0.869655	17.120134
chr22	5425468	0.912698	17.120249
chr22	5425688	0.945455	17.120457
chr22	5426779	0.952337	17.121496
chr22	5427130	3.299145	17.122654
chr22	5428300	3.300000	17.126515
chr22	5428494	3.298969	17.127155
chr22	5428555	3.295082	17.127356
chr22	5428663	3.287037	17.127711
chr22	5428794	3.290076	17.128142
chr22	5428989	3.287179	17.128783
chr22	5431173	3.285256	17.135958
chr22	5432948	2.961127	17.141214
chr22	5436062	0.609184	17.143111
chr22	5437267	0.579253	17.143809
chr22	5443712	0.568037	17.147470
chr22	5445891	0.786599	17.149184
chr22	5447465	0.792249	17.150431
chr22	5447617	2.973684	17.150883
chr22	5447910	5.030717	17.152357
chr22	5449373	8.958305	17.165463
chr22	5451819	8.979150	17.187426
chr22	5451915	2.135417	17.187631
chr22	5453856	2.125193	17.191756
chr22	5453914	1.982759	17.191871
chr22	5454400	1.903292	17.192796
chr22	5454808	1.889706	17.193567
chr22	5455074	1.887218	17.194069
chr22	5455113	1.846154	17.194141
chr22	5456109	1.809237	17.195943
chr22	5456156	1.170213	17.195998
chr22	5456274	1.084746	17.196126
chr22	5456494	0.636364	17.196266
chr22	5459024	0.498024	17.197526
chr22	5461037	0.498758	17.198530
chr22	5462313	0.423197	17.199070
chr22	5463452	0.417910	17.199546
chr22	5463897	0.417978	17.199732
chr22	5464000	1.194175	17.199855
chr22	5464227	2.237885	17.200363
chr22	5464562	2.304478	17.201135
chr22	5464732	2.800000	17.201611
chr22	5464910	9.280899	17.203263
chr22	5465012	9.313725	17.204213
chr22	5465333	9.386293	17.207226
chr22	5465449	9.327586	17.208308
chr22	5465480	9.322581	17.208597
chr22	5465683	7.088670	17.210036
chr22	5465954	2.619926	17.210746
chr22	5466543	1.246180	17.211480
chr22	5466940	1.020151	17.211885
chr22	5467063	0.894309	17.211995
chr22	5467186	0.756098	17.212088
chr22	5467895	0.760226	17.212627
chr22	5468355	0.767391	17.212980
chr22	5468465	0.781818	17.213066
chr22	5468977	0.783203	17.213467
chr22	5469168	0.780105	17.213616
chr22	5469600	1.192130	17.214131
chr22	5469777	2.305085	17.214539
chr22	5471061	4.467290	17.220275
chr22	5471569	7.724409	17.224199
chr22	5471992	7.704492	17.227458
chr22	5472159	6.922156	17.228614
chr22	5472469	10.103226	17.231746
chr22	5473839	51.862044	17.302797
chr22	5474117	51.859712	17.317214
chr22	5474271	29.941558	17.321825
chr22	5474296	29.560000	17.322564
chr22	5474385	28.651685	17.325114
chr22	5474423	25.263158	17.326074
chr22	5474665	0.863636	17.326283
chr22	5474901	0.855932	17.326485
chr22	5475368	0.856531	17.326885
chr22	5475820	0.856195	17.327272
chr22	5475853	0.848485	17.327300
chr22	5476262	0.855746	17.327650
chr22	5476413	0.854305	17.327779
chr22	5476464	0.862745	17.327823
chr22	5476528	0.843750	17.327877
chr22	5476709	0.856354	17.328032
chr22	5477335	53.948882	17.361804
chr22	5477609	54.394161	17.376708
chr22	5477785	54.392045	17.386281
chr22	5478037	54.392857	17.399988
chr22	5478242	54.390244	17.411138
chr22	5478505	54.178707	17.425387
chr22	5478653	19.682432	17.428300
chr22	5479379	9.710744	17.435350
chr22	5479948	2.516696	17.436782
chr22	5480187	2.518828	17.437384
chr22	5480686	1.993988	17.438379
chr22	5480688	1.500000	17.438382
chr22	5481344	1.996951	17.439692
chr22	5481409	2.000000	17.439822
chr22	5483406	2.020531	17.443857
chr22	5484794	2.025216	17.446668
chr22	5485121	2.012232	17.447326
chr22	5485138	2.000000	17.447360
chr22	5486886	1.979405	17.450820
chr22	5487848	1.979210	17.452724
chr22	5487856	2.000000	17.452740
chr22	5488149	1.986348	17.453322
chr22	5488644	1.989899	17.454307
chr22	5488812	1.988095	17.454641
chr22	5490206	1.996413	17.457424
chr22	5490463	1.980545	17.457933
chr22	5490716	1.968379	17.458431
chr22	5490742	1.961538	17.458482
chr22	5490828	1.941860	17.458649
chr22	5491178	1.902857	17.459315
chr22	5492162	1.834350	17.461120
chr22	5492927	1.925490	17.462593
chr22	5493842	4.221858	17.466456
chr22	5493904	2.822581	17.466631
chr22	5495069	1.474678	17.468349
chr22	5503607	0.115718	17.469337
chr22	5503631	0.083333	17.469339
chr22	5505764	0.112049	17.469578
chr22	5505816	0.384615	17.469598
chr22	5506761	0.764021	17.470320
chr22	5506895	0.320896	17.470363
chr22	5507336	0.204082	17.470453
chr22	5508219	0.262741	17.470685
chr22	5508357	0.521739	17.470757
chr22	5509105	0.263369	17.470954
chr22	5509238	1.052632	17.471094
chr22	5509474	2.394068	17.471659
chr22	5510185	0.679325	17.472142
chr22	5510753	0.806338	17.472600
